Normal Atmosphere,Polluted Atmosphere,Time (sec)
133,343,596.4
133,344,596.5
133,343,596.6
133,343,596.7
133,342,596.8
133,342,596.9
133,343,597
133,343,597.1
133,343,597.2
133,343,597.3
133,342,597.4
133,342,597.5
133,342,597.6
133,343,597.7
133,342,597.8
133,343,597.9
133,342,598
133,342,598.1
134,343,598.2
133,342,598.3
133,342,598.4
133,343,598.5
134,342,598.6
133,342,598.7
133,343,598.8
133,342,598.9
134,342,599
134,342,599.1
133,342,599.2
134,342,599.3
133,342,599.4
133,342,599.5
133,341,599.6
134,341,599.7
133,341,599.8
133,341,599.9
133,341,600
133,341,600.1
133,342,600.2
133,341,600.3
133,341,600.4
133,341,600.5
133,341,600.6
133,341,600.7
133,341,600.8
132,341,600.9
133,341,601
134,341,601.1
133,341,601.2
132,340,601.3
133,340,601.4
133,341,601.5
132,340,601.6
133,340,601.7
133,340,601.8
133,340,601.9
133,340,602
133,341,602.1
133,341,602.2
133,342,602.3
133,341,602.4
133,341,602.5
134,341,602.6
133,341,602.7
133,341,602.8
133,341,602.9
133,341,603
134,341,603.1
133,341,603.2
133,341,603.3
133,341,603.4
133,341,603.5
133,341,603.6
133,341,603.7
133,341,603.8
133,340,603.9
133,340,604
133,341,604.1
133,340,604.2
133,340,604.3
133,340,604.4
133,340,604.5
133,340,604.6
133,340,604.7
133,340,604.8
133,340,604.9
133,340,605
133,340,605.1
134,340,605.2
133,340,605.3
133,340,605.4
134,340,605.5
133,341,605.6
133,340,605.7
133,341,605.8
134,341,605.9
132,340,606
134,340,606.1
133,343,606.2
133,340,606.3
133,340,606.4
133,340,606.5
133,341,606.6
133,341,606.7
133,340,606.8
133,340,606.9
133,340,607
134,339,607.1
133,339,607.2
133,340,607.3
133,340,607.4
133,339,607.5
133,339,607.6
133,340,607.7
133,340,607.8
133,340,607.9
133,340,608
133,339,608.1
133,339,608.2
133,339,608.3
133,339,608.4
133,340,608.5
132,339,608.6
133,340,608.7
133,340,608.8
133,339,608.9
133,339,609
133,339,609.1
134,339,609.2
133,343,609.3
133,338,609.4
134,338,609.5
133,339,609.6
133,336,609.7
133,339,609.8
133,337,609.9
133,336,610
134,337,610.1
133,338,610.2
133,342,610.3
133,339,610.4
133,338,610.5
133,337,610.6
133,337,610.7
133,336,610.8
133,341,610.9
133,335,611
133,336,611.1
134,336,611.2
133,338,611.3
133,341,611.4
133,341,611.5
133,333,611.6
133,335,611.7
133,336,611.8
133,343,611.9
133,337,612
133,336,612.1
133,336,612.2
134,337,612.3
133,333,612.4
133,333,612.5
133,335,612.6
133,330,612.7
133,337,612.8
133,337,612.9
134,337,613
133,337,613.1
133,337,613.2
133,337,613.3
133,336,613.4
133,336,613.5
133,336,613.6
134,335,613.7
134,332,613.8
133,335,613.9
133,334,614
134,341,614.1
133,340,614.2
133,336,614.3
133,340,614.4
133,337,614.5
134,336,614.6
133,337,614.7
133,335,614.8
133,337,614.9
133,336,615
133,335,615.1
133,334,615.2
134,340,615.3
133,341,615.4
133,334,615.5
133,334,615.6
133,333,615.7
133,334,615.8
133,334,615.9
134,332,616
133,332,616.1
133,340,616.2
133,336,616.3
133,336,616.4
133,334,616.5
133,332,616.6
134,333,616.7
133,333,616.8
133,335,616.9
133,335,617
133,334,617.1
133,334,617.2
133,338,617.3
133,333,617.4
133,334,617.5
133,334,617.6
133,334,617.7
133,334,617.8
133,339,617.9
134,334,618
134,336,618.1
133,333,618.2
133,333,618.3
133,334,618.4
133,333,618.5
133,331,618.6
133,331,618.7
133,331,618.8
134,329,618.9
133,328,619
134,333,619.1
133,335,619.2
133,330,619.3
133,338,619.4
133,331,619.5
134,339,619.6
133,335,619.7
133,334,619.8
133,333,619.9
133,332,620
133,338,620.1
133,331,620.2
133,337,620.3
133,332,620.4
133,329,620.5
133,331,620.6
134,329,620.7
133,338,620.8
133,329,620.9
134,326,621
133,332,621.1
133,337,621.2
133,333,621.3
134,331,621.4
134,333,621.5
133,331,621.6
133,337,621.7
133,332,621.8
133,331,621.9
133,333,622
133,332,622.1
133,331,622.2
133,331,622.3
133,330,622.4
133,328,622.5
133,340,622.6
133,327,622.7
133,329,622.8
133,329,622.9
133,329,623
133,330,623.1
133,330,623.2
133,330,623.3
133,328,623.4
133,326,623.5
134,332,623.6
133,329,623.7
133,329,623.8
133,328,623.9
134,335,624
133,335,624.1
133,335,624.2
133,335,624.3
133,335,624.4
133,335,624.5
133,336,624.6
134,335,624.7
133,335,624.8
133,335,624.9
133,335,625
133,334,625.1
133,335,625.2
134,335,625.3
133,335,625.4
133,335,625.5
133,335,625.6
134,335,625.7
134,335,625.8
133,335,625.9
134,334,626
133,335,626.1
133,335,626.2
133,334,626.3
133,334,626.4
133,335,626.5
133,335,626.6
133,334,626.7
133,334,626.8
134,334,626.9
133,331,627
133,331,627.1
133,330,627.2
133,330,627.3
133,330,627.4
133,330,627.5
133,330,627.6
134,329,627.7
133,330,627.8
134,330,627.9
133,330,628
133,330,628.1
133,330,628.2
133,331,628.3
133,330,628.4
134,330,628.5
133,331,628.6
134,330,628.7
133,330,628.8
134,330,628.9
133,330,629
133,329,629.1
133,330,629.2
133,330,629.3
133,330,629.4
134,329,629.5
133,330,629.6
134,329,629.7
134,329,629.8
133,329,629.9
133,329,630
134,328,630.1
133,329,630.2
133,329,630.3
134,329,630.4
134,329,630.5
133,333,630.6
133,328,630.7
134,328,630.8
134,328,630.9
133,328,631
133,328,631.1
134,328,631.2
133,333,631.3
133,330,631.4
133,333,631.5
133,332,631.6
134,330,631.7
133,330,631.8
133,333,631.9
133,333,632
133,330,632.1
134,331,632.2
134,332,632.3
133,329,632.4
133,330,632.5
133,332,632.6
133,329,632.7
134,329,632.8
133,333,632.9
134,329,633
134,329,633.1
133,330,633.2
133,329,633.3
133,328,633.4
133,327,633.5
133,326,633.6
134,335,633.7
133,329,633.8
133,332,633.9
133,326,634
133,326,634.1
133,326,634.2
133,334,634.3
133,325,634.4
133,325,634.5
134,332,634.6
133,328,634.7
133,334,634.8
134,324,634.9
133,324,635
133,321,635.1
133,324,635.2
134,329,635.3
133,327,635.4
134,327,635.5
134,322,635.6
134,324,635.7
133,322,635.8
134,334,635.9
134,327,636
133,326,636.1
133,326,636.2
133,325,636.3
134,326,636.4
133,326,636.5
134,325,636.6
134,325,636.7
133,325,636.8
133,324,636.9
134,324,637
134,324,637.1
133,332,637.2
134,324,637.3
134,323,637.4
134,324,637.5
133,323,637.6
134,323,637.7
133,323,637.8
134,323,637.9
133,323,638
134,328,638.1
134,328,638.2
133,328,638.3
133,327,638.4
133,326,638.5
133,326,638.6
133,327,638.7
133,326,638.8
134,326,638.9
133,326,639
133,326,639.1
133,325,639.2
133,325,639.3
133,325,639.4
133,324,639.5
134,325,639.6
134,324,639.7
133,325,639.8
134,324,639.9
134,324,640
133,324,640.1
133,324,640.2
134,324,640.3
134,324,640.4
133,323,640.5
133,326,640.6
133,325,640.7
133,324,640.8
133,327,640.9
133,325,641
134,323,641.1
133,320,641.2
134,321,641.3
133,321,641.4
133,321,641.5
133,322,641.6
133,321,641.7
133,329,641.8
133,320,641.9
133,320,642
133,331,642.1
133,325,642.2
133,325,642.3
133,329,642.4
134,325,642.5
133,325,642.6
133,323,642.7
133,329,642.8
133,325,642.9
133,326,643
133,325,643.1
133,325,643.2
133,324,643.3
133,325,643.4
133,323,643.5
133,324,643.6
134,324,643.7
133,324,643.8
133,323,643.9
134,329,644
133,324,644.1
133,323,644.2
133,323,644.3
133,322,644.4
133,322,644.5
133,321,644.6
133,322,644.7
134,320,644.8
133,323,644.9
133,324,645
133,324,645.1
133,323,645.2
133,323,645.3
133,322,645.4
133,321,645.5
133,321,645.6
133,324,645.7
133,323,645.8
132,323,645.9
133,323,646
134,322,646.1
134,321,646.2
133,321,646.3
133,320,646.4
134,320,646.5
133,322,646.6
133,322,646.7
133,321,646.8
133,321,646.9
133,320,647
133,320,647.1
133,320,647.2
133,320,647.3
133,320,647.4
133,319,647.5
134,319,647.6
134,319,647.7
133,319,647.8
133,319,647.9
134,319,648
133,319,648.1
133,319,648.2
133,324,648.3
133,323,648.4
134,328,648.5
133,324,648.6
133,323,648.7
133,323,648.8
133,323,648.9
133,323,649
133,322,649.1
133,322,649.2
133,321,649.3
134,322,649.4
133,321,649.5
133,321,649.6
133,320,649.7
133,320,649.8
133,320,649.9
133,321,650
133,321,650.1
134,322,650.2
133,323,650.3
133,322,650.4
133,322,650.5
133,322,650.6
133,323,650.7
133,322,650.8
133,322,650.9
134,322,651
133,321,651.1
133,322,651.2
133,321,651.3
133,321,651.4
133,321,651.5
134,321,651.6
134,320,651.7
134,320,651.8
133,320,651.9
134,320,652
134,320,652.1
134,321,652.2
133,325,652.3
134,325,652.4
133,321,652.5
134,325,652.6
134,325,652.7
134,318,652.8
133,322,652.9
134,319,653
134,322,653.1
133,322,653.2
134,320,653.3
134,320,653.4
134,321,653.5
134,321,653.6
133,321,653.7
134,317,653.8
133,316,653.9
134,327,654
134,321,654.1
134,321,654.2
133,325,654.3
133,321,654.4
134,316,654.5
134,324,654.6
133,325,654.7
134,325,654.8
133,325,654.9
134,322,655
133,321,655.1
134,320,655.2
133,319,655.3
133,319,655.4
134,319,655.5
134,319,655.6
134,318,655.7
134,318,655.8
134,318,655.9
134,318,656
134,318,656.1
133,318,656.2
133,318,656.3
134,326,656.4
134,318,656.5
134,324,656.6
134,317,656.7
133,326,656.8
134,320,656.9
133,319,657
134,324,657.1
133,319,657.2
134,321,657.3
134,321,657.4
133,320,657.5
133,319,657.6
134,324,657.7
134,319,657.8
133,325,657.9
134,324,658
135,320,658.1
133,321,658.2
134,324,658.3
133,320,658.4
134,323,658.5
134,323,658.6
133,323,658.7
134,319,658.8
134,320,658.9
133,323,659
133,324,659.1
134,319,659.2
134,318,659.3
133,320,659.4
134,320,659.5
134,319,659.6
134,323,659.7
134,318,659.8
133,320,659.9
134,319,660
133,319,660.1
134,319,660.2
134,319,660.3
134,317,660.4
134,316,660.5
134,322,660.6
134,317,660.7
133,318,660.8
134,317,660.9
134,322,661
134,320,661.1
134,319,661.2
133,318,661.3
134,318,661.4
134,318,661.5
134,317,661.6
134,317,661.7
134,319,661.8
134,318,661.9
134,318,662
134,318,662.1
133,323,662.2
133,318,662.3
134,317,662.4
133,318,662.5
134,317,662.6
133,316,662.7
134,316,662.8
134,316,662.9
133,316,663
134,318,663.1
134,317,663.2
135,317,663.3
133,317,663.4
134,317,663.5
133,318,663.6
134,318,663.7
133,318,663.8
134,319,663.9
134,317,664
134,316,664.1
133,317,664.2
134,316,664.3
134,316,664.4
134,316,664.5
134,316,664.6
134,316,664.7
134,317,664.8
134,316,664.9
134,316,665
134,317,665.1
134,315,665.2
134,316,665.3
134,315,665.4
134,315,665.5
134,316,665.6
134,318,665.7
134,317,665.8
134,315,665.9
134,316,666
134,314,666.1
134,314,666.2
134,314,666.3
133,315,666.4
134,312,666.5
134,321,666.6
134,316,666.7
133,320,666.8
134,320,666.9
134,321,667
133,322,667.1
134,316,667.2
134,316,667.3
134,321,667.4
134,317,667.5
134,321,667.6
134,315,667.7
134,320,667.8
134,313,667.9
134,321,668
133,321,668.1
133,314,668.2
134,313,668.3
134,315,668.4
134,321,668.5
134,319,668.6
134,316,668.7
134,316,668.8
134,315,668.9
134,314,669
134,313,669.1
134,314,669.2
134,322,669.3
134,311,669.4
134,316,669.5
133,316,669.6
134,319,669.7
134,319,669.8
134,315,669.9
134,316,670
134,314,670.1
134,313,670.2
134,311,670.3
134,321,670.4
134,315,670.5
134,313,670.6
134,319,670.7
134,312,670.8
135,315,670.9
134,321,671
134,319,671.1
134,316,671.2
134,313,671.3
134,311,671.4
134,312,671.5
134,313,671.6
134,316,671.7
134,314,671.8
134,314,671.9
133,315,672
134,314,672.1
134,315,672.2
134,314,672.3
134,314,672.4
134,312,672.5
134,312,672.6
134,319,672.7
134,313,672.8
134,313,672.9
134,314,673
134,314,673.1
134,315,673.2
134,313,673.3
134,318,673.4
134,316,673.5
134,315,673.6
134,315,673.7
134,314,673.8
134,316,673.9
134,314,674
134,314,674.1
133,313,674.2
134,311,674.3
134,314,674.4
134,313,674.5
134,313,674.6
134,314,674.7
134,313,674.8
134,313,674.9
134,313,675
134,314,675.1
134,313,675.2
134,312,675.3
133,311,675.4
134,312,675.5
134,312,675.6
134,314,675.7
134,313,675.8
134,312,675.9
134,317,676
134,312,676.1
134,313,676.2
134,311,676.3
134,310,676.4
133,314,676.5
134,314,676.6
134,313,676.7
134,313,676.8
133,317,676.9
134,313,677
134,313,677.1
134,313,677.2
134,313,677.3
133,311,677.4
134,310,677.5
133,313,677.6
134,311,677.7
133,310,677.8
135,310,677.9
134,312,678
134,312,678.1
133,310,678.2
134,309,678.3
134,309,678.4
134,312,678.5
134,309,678.6
134,310,678.7
134,316,678.8
134,311,678.9
134,314,679
134,312,679.1
134,311,679.2
133,312,679.3
133,311,679.4
134,310,679.5
134,310,679.6
134,310,679.7
134,312,679.8
134,310,679.9
134,311,680
134,309,680.1
134,310,680.2
134,311,680.3
135,310,680.4
134,309,680.5
134,312,680.6
134,311,680.7
134,311,680.8
134,310,680.9
134,312,681
134,310,681.1
134,310,681.2
134,309,681.3
134,311,681.4
134,311,681.5
134,310,681.6
134,310,681.7
134,310,681.8
134,309,681.9
134,309,682
133,309,682.1
134,308,682.2
134,308,682.3
134,308,682.4
134,308,682.5
134,312,682.6
134,311,682.7
134,311,682.8
134,311,682.9
134,311,683
134,312,683.1
134,311,683.2
134,311,683.3
134,310,683.4
135,318,683.5
134,310,683.6
134,310,683.7
134,309,683.8
134,310,683.9
134,309,684
133,309,684.1
134,309,684.2
134,309,684.3
134,309,684.4
134,308,684.5
134,309,684.6
134,308,684.7
134,308,684.8
134,309,684.9
134,308,685
133,308,685.1
134,307,685.2
134,308,685.3
134,307,685.4
134,311,685.5
134,308,685.6
134,309,685.7
134,308,685.8
134,308,685.9
134,308,686
134,308,686.1
134,307,686.2
134,308,686.3
134,307,686.4
134,307,686.5
134,308,686.6
133,307,686.7
134,308,686.8
134,308,686.9
134,308,687
134,308,687.1
134,307,687.2
134,307,687.3
134,307,687.4
134,307,687.5
134,307,687.6
134,307,687.7
134,306,687.8
134,307,687.9
133,306,688
133,306,688.1
134,307,688.2
134,306,688.3
134,304,688.4
134,304,688.5
134,304,688.6
134,304,688.7
134,304,688.8
134,307,688.9
134,305,689
134,307,689.1
134,306,689.2
134,314,689.3
134,309,689.4
133,309,689.5
134,307,689.6
134,307,689.7
134,308,689.8
133,305,689.9
134,312,690
133,308,690.1
134,308,690.2
134,308,690.3
134,306,690.4
134,308,690.5
134,313,690.6
134,307,690.7
134,306,690.8
134,314,690.9
134,314,691
134,303,691.1
134,306,691.2
133,307,691.3
133,304,691.4
134,312,691.5
134,307,691.6
134,308,691.7
134,308,691.8
134,306,691.9
134,303,692
134,304,692.1
134,306,692.2
134,304,692.3
134,304,692.4
134,304,692.5
134,303,692.6
134,304,692.7
134,308,692.8
134,307,692.9
134,308,693
133,307,693.1
134,305,693.2
134,304,693.3
134,308,693.4
134,308,693.5
134,308,693.6
134,310,693.7
134,305,693.8
134,306,693.9
134,305,694
134,307,694.1
134,307,694.2
134,306,694.3
134,305,694.4
134,313,694.5
134,306,694.6
133,305,694.7
134,307,694.8
134,304,694.9
133,308,695
134,306,695.1
135,306,695.2
134,313,695.3
134,308,695.4
134,306,695.5
134,306,695.6
134,311,695.7
134,305,695.8
134,311,695.9
134,306,696
134,304,696.1
134,306,696.2
134,303,696.3
134,307,696.4
134,306,696.5
134,307,696.6
134,305,696.7
134,308,696.8
134,306,696.9
134,305,697
134,303,697.1
134,313,697.2
134,303,697.3
133,303,697.4
134,304,697.5
134,305,697.6
134,306,697.7
134,305,697.8
133,304,697.9
134,305,698
134,304,698.1
134,305,698.2
134,304,698.3
134,303,698.4
134,303,698.5
134,303,698.6
133,302,698.7
135,302,698.8
134,311,698.9
134,310,699
134,305,699.1
134,306,699.2
133,303,699.3
134,302,699.4
134,305,699.5
134,308,699.6
134,310,699.7
134,305,699.8
134,305,699.9
133,305,700
134,312,700.1
133,310,700.2
134,305,700.3
133,302,700.4
134,305,700.5
134,310,700.6
134,306,700.7
134,307,700.8
133,308,700.9
134,310,701
134,306,701.1
134,306,701.2
134,306,701.3
134,307,701.4
133,306,701.5
133,304,701.6
134,305,701.7
133,309,701.8
134,311,701.9
134,304,702
134,306,702.1
133,304,702.2
133,305,702.3
134,302,702.4
134,305,702.5
133,303,702.6
134,308,702.7
134,304,702.8
134,304,702.9
134,305,703
134,304,703.1
134,303,703.2
133,302,703.3
133,305,703.4
133,302,703.5
133,303,703.6
133,304,703.7
133,303,703.8
133,303,703.9
134,302,704
134,302,704.1
134,300,704.2
134,311,704.3
134,309,704.4
133,305,704.5
134,305,704.6
133,305,704.7
133,305,704.8
134,304,704.9
134,304,705
134,300,705.1
133,302,705.2
134,300,705.3
134,301,705.4
134,302,705.5
134,301,705.6
134,301,705.7
134,301,705.8
133,301,705.9
134,301,706
134,305,706.1
133,304,706.2
133,303,706.3
134,303,706.4
133,304,706.5
134,304,706.6
133,310,706.7
133,302,706.8
134,303,706.9
134,302,707
133,301,707.1
133,300,707.2
134,304,707.3
134,304,707.4
134,303,707.5
133,303,707.6
134,303,707.7
134,302,707.8
134,305,707.9
134,302,708
133,304,708.1
134,304,708.2
134,304,708.3
133,304,708.4
134,304,708.5
134,304,708.6
134,304,708.7
133,304,708.8
134,303,708.9
134,303,709
133,303,709.1
133,304,709.2
134,303,709.3
134,303,709.4
134,302,709.5
134,303,709.6
134,302,709.7
134,302,709.8
134,302,709.9
134,301,710
133,301,710.1
134,301,710.2
134,301,710.3
135,300,710.4
134,300,710.5
134,300,710.6
134,300,710.7
134,301,710.8
134,301,710.9
134,301,711
134,301,711.1
134,302,711.2
133,301,711.3
134,301,711.4
134,301,711.5
133,300,711.6
133,300,711.7
134,299,711.8
134,301,711.9
133,301,712
133,302,712.1
134,301,712.2
133,300,712.3
134,299,712.4
134,306,712.5
134,302,712.6
134,300,712.7
133,299,712.8
134,298,712.9
134,297,713
133,300,713.1
134,297,713.2
133,294,713.3
133,302,713.4
133,299,713.5
133,301,713.6
134,303,713.7
133,301,713.8
134,300,713.9
134,299,714
134,302,714.1
134,301,714.2
133,300,714.3
134,299,714.4
133,298,714.5
134,299,714.6
133,298,714.7
134,304,714.8
134,296,714.9
133,305,715
134,300,715.1
134,301,715.2
133,302,715.3
134,304,715.4
134,304,715.5
133,299,715.6
134,297,715.7
133,297,715.8
133,305,715.9
133,297,716
133,304,716.1
134,297,716.2
133,299,716.3
133,296,716.4
133,299,716.5
134,305,716.6
133,304,716.7
133,299,716.8
134,298,716.9
134,297,717
133,299,717.1
134,300,717.2
134,299,717.3
133,298,717.4
133,298,717.5
134,304,717.6
133,297,717.7
134,298,717.8
133,298,717.9
134,305,718
133,300,718.1
133,301,718.2
133,300,718.3
134,301,718.4
133,300,718.5
133,300,718.6
134,300,718.7
133,300,718.8
134,300,718.9
133,300,719
134,299,719.1
133,299,719.2
133,300,719.3
133,300,719.4
133,299,719.5
134,300,719.6
133,299,719.7
134,299,719.8
133,299,719.9
133,299,720
133,299,720.1
134,298,720.2
134,299,720.3
134,299,720.4
134,298,720.5
134,298,720.6
133,299,720.7
133,298,720.8
133,298,720.9
133,298,721
134,298,721.1
134,298,721.2
134,298,721.3
