MQ-2 Normal Atmosphere,MQ-2 Contaminated Atmosphere,MQ-5Normal Atmosphere,MQ-5 Contaminated Atmosphere (Natural gas),MQ-6 Normal Atmosphere ,MQ-6 Contaminated LPG gas detected ,MQ-8 Normal Atmosphere,MQ-8 Contaminated Atmosphere,MQ-9 Normal Atmosphere,MQ-9 Contaminated Flammable gas detected ,MQ-135 Normal Atmosphere,MQ-135 Contaminated Atmosphere,Time (sec)
85,188,,,456,674,,,89,1015,,,2375.4
85,188,,,456,674,,,89,1015,,,2375.5
84,187,,,455,674,,,89,1015,,,2375.6
85,188,,,455,674,,,89,1015,,,2375.7
84,188,,,456,674,,,89,1015,,,2375.8
85,187,,,456,674,,,89,1014,,,2375.9
85,187,,,456,674,,,90,1015,,,2376
84,188,,,456,674,,,89,1015,,,2376.1
85,188,,,456,674,,,89,1015,,,2376.2
85,188,,,456,674,,,89,1015,,,2376.3
85,188,,,456,674,,,90,1015,,,2376.4
85,188,,,456,674,,,89,1015,,,2376.5
85,188,,,455,674,,,89,1015,,,2376.6
84,188,,,456,674,,,89,1014,,,2376.7
85,187,,,455,674,,,89,1015,,,2376.8
84,188,,,455,674,,,90,1014,,,2376.9
84,188,,,456,675,,,89,1015,,,2377
84,188,,,456,674,,,89,1015,,,2377.1
84,187,,,456,675,,,90,1015,,,2377.2
84,187,,,456,674,,,89,1014,,,2377.3
84,188,,,456,674,,,89,1014,,,2377.4
84,188,,,455,675,,,89,1015,,,2377.5
84,187,,,455,674,,,89,1014,,,2377.6
84,188,,,456,674,,,89,1014,,,2377.7
84,188,,,455,674,,,89,1015,,,2377.8
85,187,,,456,674,,,89,1015,,,2377.9
85,188,,,456,674,,,89,1014,,,2378
85,187,,,456,675,,,89,1015,,,2378.1
84,188,,,455,674,,,89,1015,,,2378.2
84,188,,,455,674,,,89,1015,,,2378.3
85,187,,,456,675,,,89,1015,,,2378.4
84,188,,,456,674,,,89,1015,,,2378.5
84,188,,,455,675,,,90,1015,,,2378.6
84,187,,,456,675,,,89,1015,,,2378.7
85,188,,,456,674,,,89,1015,,,2378.8
85,187,,,455,675,,,90,1015,,,2378.9
85,188,,,456,675,,,89,1014,,,2379
84,188,,,455,674,,,89,1015,,,2379.1
85,188,,,455,675,,,89,1015,,,2379.2
84,187,,,455,675,,,89,1015,,,2379.3
84,187,,,456,675,,,89,1015,,,2379.4
84,187,,,456,675,,,90,1014,,,2379.5
84,187,,,456,675,,,89,1015,,,2379.6
85,187,,,456,675,,,89,1015,,,2379.7
84,188,,,456,675,,,89,1014,,,2379.8
84,187,,,455,674,,,89,1014,,,2379.9
84,188,,,455,675,,,89,1014,,,2380
84,188,,,456,675,,,89,1015,,,2380.1
85,188,,,455,675,,,89,1015,,,2380.2
85,188,,,455,674,,,89,1015,,,2380.3
84,188,,,456,675,,,90,1015,,,2380.4
84,188,,,456,674,,,89,1014,,,2380.5
84,188,,,456,675,,,89,1015,,,2380.6
85,187,,,455,674,,,89,1014,,,2380.7
84,187,,,455,675,,,90,1014,,,2380.8
84,188,,,456,675,,,89,1015,,,2380.9
85,187,,,456,674,,,90,1015,,,2381
84,188,,,455,675,,,89,1015,,,2381.1
85,188,,,456,675,,,90,1015,,,2381.2
84,188,,,455,675,,,89,1015,,,2381.3
84,187,,,455,675,,,89,1015,,,2381.4
84,187,,,456,675,,,89,1015,,,2381.5
85,187,,,456,675,,,90,1015,,,2381.6
85,187,,,455,675,,,89,1015,,,2381.7
84,187,,,456,675,,,89,1015,,,2381.8
84,189,,,455,675,,,89,1015,,,2381.9
85,187,,,455,676,,,89,1015,,,2382
85,187,,,456,675,,,89,1015,,,2382.1
85,188,,,455,675,,,89,1015,,,2382.2
84,187,,,456,675,,,90,1014,,,2382.3
84,188,,,455,675,,,89,1014,,,2382.4
85,188,,,455,675,,,89,1014,,,2382.5
84,188,,,455,675,,,89,1014,,,2382.6
84,188,,,455,675,,,90,1013,,,2382.7
84,187,,,456,675,,,89,1015,,,2382.8
84,188,,,455,675,,,90,1015,,,2382.9
85,188,,,456,675,,,89,1014,,,2383
84,187,,,456,675,,,90,1015,,,2383.1
84,188,,,456,675,,,89,1015,,,2383.2
84,188,,,455,675,,,89,1015,,,2383.3
84,187,,,455,675,,,89,1015,,,2383.4
84,187,,,456,675,,,89,1014,,,2383.5
84,187,,,456,675,,,89,1015,,,2383.6
85,188,,,456,674,,,89,1015,,,2383.7
85,188,,,456,674,,,89,1015,,,2383.8
85,188,,,456,675,,,89,1015,,,2383.9
84,187,,,455,674,,,89,1015,,,2384
84,187,,,456,675,,,89,1015,,,2384.1
85,187,,,456,674,,,89,1015,,,2384.2
84,187,,,455,674,,,89,1015,,,2384.3
85,187,,,456,674,,,89,1015,,,2384.4
85,188,,,455,675,,,88,1015,,,2384.5
85,188,,,455,674,,,89,1015,,,2384.6
84,187,,,455,675,,,89,1015,,,2384.7
84,188,,,456,674,,,89,1015,,,2384.8
84,188,,,456,675,,,89,1015,,,2384.9
85,187,,,456,675,,,89,1015,,,2385
85,187,,,456,674,,,89,1015,,,2385.1
85,187,,,456,674,,,89,1015,,,2385.2
84,188,,,456,675,,,89,1015,,,2385.3
85,188,,,456,674,,,89,1015,,,2385.4
85,187,,,455,674,,,89,1015,,,2385.5
84,188,,,455,675,,,89,1014,,,2385.6
84,187,,,456,675,,,89,1015,,,2385.7
85,188,,,456,675,,,89,1015,,,2385.8
85,188,,,455,675,,,89,1015,,,2385.9
85,187,,,456,674,,,90,1015,,,2386
84,188,,,456,674,,,89,1015,,,2386.1
84,187,,,455,675,,,89,1015,,,2386.2
84,188,,,455,675,,,89,1014,,,2386.3
84,187,,,456,675,,,89,1015,,,2386.4
84,187,,,456,675,,,90,1014,,,2386.5
84,188,,,456,674,,,90,1014,,,2386.6
84,188,,,455,675,,,89,1014,,,2386.7
84,187,,,455,675,,,90,1014,,,2386.8
84,188,,,455,675,,,89,1015,,,2386.9
84,187,,,455,675,,,89,1015,,,2387
85,188,,,456,675,,,89,1014,,,2387.1
84,188,,,455,675,,,89,1016,,,2387.2
84,187,,,455,676,,,89,1015,,,2387.3
84,188,,,455,675,,,89,1015,,,2387.4
84,188,,,455,676,,,90,1015,,,2387.5
85,187,,,456,675,,,89,1015,,,2387.6
84,187,,,456,675,,,89,1015,,,2387.7
84,188,,,456,675,,,89,1016,,,2387.8
84,187,,,455,675,,,90,1015,,,2387.9
85,187,,,455,675,,,89,1015,,,2388
84,187,,,456,676,,,89,1015,,,2388.1
85,188,,,455,675,,,89,1015,,,2388.2
84,188,,,456,675,,,89,1015,,,2388.3
84,187,,,455,675,,,89,1015,,,2388.4
84,187,,,456,675,,,89,1015,,,2388.5
85,187,,,456,675,,,90,1015,,,2388.6
85,187,,,456,676,,,89,1015,,,2388.7
85,188,,,456,675,,,89,1015,,,2388.8
84,188,,,455,675,,,89,1015,,,2388.9
84,187,,,455,675,,,89,1015,,,2389
84,187,,,455,675,,,89,1015,,,2389.1
84,187,,,456,675,,,89,1015,,,2389.2
85,187,,,455,675,,,89,1015,,,2389.3
84,187,,,455,675,,,89,1015,,,2389.4
84,187,,,455,675,,,89,1015,,,2389.5
84,187,,,456,675,,,89,1015,,,2389.6
85,187,,,455,675,,,89,1015,,,2389.7
84,187,,,456,675,,,89,1016,,,2389.8
84,187,,,456,675,,,89,1015,,,2389.9
84,187,,,456,675,,,89,1015,,,2390
85,187,,,455,675,,,89,1015,,,2390.1
84,187,,,455,675,,,89,1015,,,2390.2
84,187,,,456,675,,,89,1015,,,2390.3
85,187,,,456,675,,,89,1015,,,2390.4
84,188,,,456,675,,,89,1015,,,2390.5
84,188,,,455,675,,,89,1015,,,2390.6
84,187,,,456,675,,,89,1015,,,2390.7
85,187,,,455,675,,,89,1014,,,2390.8
85,187,,,455,675,,,89,1010,,,2390.9
85,187,,,455,675,,,89,1009,,,2391
84,187,,,456,675,,,89,1001,,,2391.1
84,188,,,455,675,,,89,1001,,,2391.2
85,187,,,455,675,,,89,1004,,,2391.3
85,188,,,455,676,,,90,1012,,,2391.4
84,188,,,455,676,,,89,1013,,,2391.5
84,187,,,456,675,,,89,1014,,,2391.6
84,187,,,456,675,,,89,1013,,,2391.7
85,187,,,456,675,,,90,1013,,,2391.8
84,187,,,455,675,,,89,1009,,,2391.9
84,188,,,455,675,,,89,1004,,,2392
84,187,,,455,675,,,89,998,,,2392.1
85,188,,,456,675,,,89,1007,,,2392.2
84,187,,,456,675,,,89,1008,,,2392.3
85,187,,,455,675,,,89,1010,,,2392.4
84,188,,,456,676,,,89,1010,,,2392.5
85,187,,,455,675,,,89,1010,,,2392.6
84,188,,,455,675,,,90,1009,,,2392.7
84,187,,,456,675,,,89,1010,,,2392.8
84,187,,,455,675,,,89,1010,,,2392.9
85,188,,,456,675,,,89,1011,,,2393
85,187,,,456,675,,,89,1011,,,2393.1
84,187,,,455,675,,,89,1012,,,2393.2
84,188,,,456,675,,,89,1013,,,2393.3
84,187,,,455,675,,,90,1012,,,2393.4
85,187,,,456,675,,,89,1012,,,2393.5
84,187,,,456,675,,,89,1013,,,2393.6
85,187,,,455,675,,,89,1010,,,2393.7
84,187,,,456,675,,,89,1007,,,2393.8
84,187,,,456,675,,,89,1007,,,2393.9
84,188,,,456,675,,,89,1007,,,2394
85,187,,,456,675,,,89,1008,,,2394.1
85,187,,,456,675,,,89,996,,,2394.2
84,188,,,456,675,,,89,990,,,2394.3
84,187,,,456,675,,,90,995,,,2394.4
84,187,,,455,675,,,89,996,,,2394.5
84,187,,,455,675,,,90,997,,,2394.6
85,187,,,456,675,,,89,997,,,2394.7
84,187,,,455,675,,,89,998,,,2394.8
85,188,,,455,676,,,89,999,,,2394.9
85,187,,,456,675,,,89,999,,,2395
84,187,,,456,676,,,89,997,,,2395.1
85,187,,,456,675,,,89,996,,,2395.2
85,187,,,455,675,,,89,998,,,2395.3
85,187,,,456,675,,,89,998,,,2395.4
85,187,,,455,675,,,89,998,,,2395.5
85,187,,,456,675,,,89,999,,,2395.6
84,187,,,455,675,,,89,999,,,2395.7
85,187,,,456,675,,,89,999,,,2395.8
85,187,,,456,675,,,89,999,,,2395.9
85,187,,,455,675,,,89,1000,,,2396
84,188,,,455,675,,,89,1000,,,2396.1
84,188,,,456,676,,,90,1001,,,2396.2
85,187,,,456,675,,,90,999,,,2396.3
84,187,,,456,675,,,89,998,,,2396.4
84,187,,,456,675,,,89,999,,,2396.5
85,187,,,456,676,,,90,999,,,2396.6
84,187,,,455,675,,,89,1001,,,2396.7
84,187,,,455,676,,,89,1001,,,2396.8
84,187,,,456,675,,,89,1002,,,2396.9
84,187,,,455,675,,,90,1001,,,2397
84,187,,,455,675,,,89,997,,,2397.1
85,187,,,456,675,,,89,962,,,2397.2
85,187,,,455,676,,,89,1000,,,2397.3
84,187,,,455,676,,,89,1005,,,2397.4
85,187,,,456,675,,,89,1007,,,2397.5
84,187,,,456,675,,,89,1009,,,2397.6
84,187,,,455,675,,,89,1007,,,2397.7
84,187,,,455,675,,,89,1005,,,2397.8
85,187,,,456,676,,,89,999,,,2397.9
84,188,,,456,675,,,89,997,,,2398
84,187,,,456,676,,,89,1000,,,2398.1
85,187,,,456,675,,,89,954,,,2398.2
84,187,,,455,675,,,89,1013,,,2398.3
84,187,,,456,676,,,89,1013,,,2398.4
84,187,,,455,676,,,89,1014,,,2398.5
85,187,,,456,675,,,89,1014,,,2398.6
84,187,,,456,676,,,89,1014,,,2398.7
84,187,,,455,676,,,89,1013,,,2398.8
84,187,,,455,676,,,90,1013,,,2398.9
84,187,,,456,676,,,89,1013,,,2399
85,187,,,456,676,,,89,1013,,,2399.1
85,187,,,455,676,,,89,1013,,,2399.2
85,188,,,455,675,,,89,1013,,,2399.3
84,187,,,455,676,,,89,1014,,,2399.4
85,187,,,456,676,,,89,1013,,,2399.5
85,188,,,456,676,,,89,1013,,,2399.6
84,187,,,456,676,,,89,1013,,,2399.7
85,187,,,455,676,,,89,1014,,,2399.8
84,187,,,456,676,,,89,1014,,,2399.9
85,187,,,456,676,,,89,1013,,,2400
85,187,,,456,676,,,89,1013,,,2400.1
84,188,,,455,676,,,89,1012,,,2400.2
85,187,,,456,676,,,89,1013,,,2400.3
84,188,,,455,676,,,89,1013,,,2400.4
85,187,,,455,676,,,90,1013,,,2400.5
85,188,,,455,676,,,89,1013,,,2400.6
84,187,,,455,676,,,89,1013,,,2400.7
85,187,,,456,676,,,89,1013,,,2400.8
84,187,,,455,676,,,89,1013,,,2400.9
84,187,,,456,676,,,89,1012,,,2401
84,188,,,456,676,,,89,1013,,,2401.1
85,187,,,455,676,,,89,1012,,,2401.2
84,187,,,456,676,,,89,1013,,,2401.3
84,187,,,455,675,,,90,1012,,,2401.4
85,188,,,456,675,,,89,1013,,,2401.5
85,187,,,456,675,,,89,1012,,,2401.6
85,187,,,456,675,,,89,1013,,,2401.7
84,187,,,455,675,,,90,1013,,,2401.8
84,188,,,455,676,,,89,1012,,,2401.9
84,187,,,455,675,,,90,1013,,,2402
84,187,,,455,675,,,89,1012,,,2402.1
84,187,,,456,675,,,90,1012,,,2402.2
85,187,,,455,675,,,89,1012,,,2402.3
84,187,,,456,675,,,89,1013,,,2402.4
85,187,,,456,676,,,89,1013,,,2402.5
84,187,,,456,675,,,89,1013,,,2402.6
84,188,,,456,676,,,89,1013,,,2402.7
84,187,,,455,675,,,89,1013,,,2402.8
84,187,,,456,676,,,89,1012,,,2402.9
84,187,,,455,675,,,89,1013,,,2403
84,187,,,456,675,,,89,1013,,,2403.1
84,187,,,455,676,,,89,1012,,,2403.2
85,187,,,455,676,,,89,1012,,,2403.3
85,187,,,456,675,,,89,1011,,,2403.4
85,188,,,455,675,,,89,1012,,,2403.5
85,187,,,456,675,,,89,1012,,,2403.6
84,187,,,455,675,,,90,1012,,,2403.7
84,187,,,456,675,,,89,1012,,,2403.8
85,187,,,455,676,,,89,1011,,,2403.9
85,187,,,455,676,,,89,1012,,,2404
85,187,,,456,676,,,89,1012,,,2404.1
85,187,,,455,675,,,89,1012,,,2404.2
85,187,,,456,675,,,89,1012,,,2404.3
84,187,,,456,675,,,89,1012,,,2404.4
85,187,,,456,675,,,89,1012,,,2404.5
85,187,,,456,675,,,89,1012,,,2404.6
85,187,,,456,675,,,89,1012,,,2404.7
85,188,,,455,675,,,89,1012,,,2404.8
85,187,,,456,675,,,89,1012,,,2404.9
85,187,,,456,675,,,89,1012,,,2405
85,188,,,455,675,,,89,1012,,,2405.1
85,187,,,455,675,,,90,1012,,,2405.2
85,187,,,455,675,,,89,1012,,,2405.3
84,187,,,456,676,,,89,1012,,,2405.4
85,187,,,455,675,,,89,1013,,,2405.5
85,188,,,455,675,,,89,1012,,,2405.6
84,187,,,456,676,,,89,1011,,,2405.7
85,187,,,456,675,,,89,1012,,,2405.8
84,187,,,455,675,,,89,1012,,,2405.9
84,187,,,455,675,,,89,1012,,,2406
85,187,,,455,675,,,89,1013,,,2406.1
85,187,,,455,675,,,89,1012,,,2406.2
84,187,,,456,675,,,89,1012,,,2406.3
84,187,,,455,675,,,89,1012,,,2406.4
84,187,,,455,675,,,89,1012,,,2406.5
85,187,,,455,675,,,89,1012,,,2406.6
85,187,,,455,675,,,89,1012,,,2406.7
84,188,,,456,675,,,89,1012,,,2406.8
84,188,,,455,674,,,89,1012,,,2406.9
85,187,,,456,675,,,89,1012,,,2407
84,187,,,455,674,,,89,1012,,,2407.1
85,187,,,455,675,,,89,1012,,,2407.2
84,187,,,455,674,,,89,1012,,,2407.3
85,187,,,455,674,,,89,1012,,,2407.4
84,188,,,455,673,,,89,1011,,,2407.5
85,187,,,456,673,,,89,1011,,,2407.6
85,188,,,456,673,,,89,1016,,,2407.7
85,187,,,456,673,,,89,1016,,,2407.8
85,187,,,456,674,,,89,1017,,,2407.9
85,187,,,455,674,,,89,1017,,,2408
85,187,,,455,674,,,89,1016,,,2408.1
85,187,,,455,675,,,89,1015,,,2408.2
85,187,,,455,675,,,89,1017,,,2408.3
85,187,,,456,675,,,89,1017,,,2408.4
85,187,,,456,676,,,89,1016,,,2408.5
85,187,,,455,675,,,89,1017,,,2408.6
84,187,,,455,675,,,90,1016,,,2408.7
84,187,,,455,675,,,89,1017,,,2408.8
85,187,,,455,675,,,90,1016,,,2408.9
84,187,,,455,675,,,90,1017,,,2409
84,187,,,455,675,,,89,1017,,,2409.1
84,187,,,455,675,,,89,1016,,,2409.2
85,187,,,455,675,,,89,1016,,,2409.3
85,187,,,456,675,,,89,1016,,,2409.4
84,187,,,456,676,,,90,1016,,,2409.5
85,187,,,455,675,,,89,1016,,,2409.6
85,187,,,456,675,,,89,1016,,,2409.7
85,188,,,456,675,,,89,1016,,,2409.8
85,186,,,456,676,,,89,1016,,,2409.9
85,187,,,456,675,,,89,1016,,,2410
85,186,,,456,676,,,89,1016,,,2410.1
85,187,,,455,676,,,89,1016,,,2410.2
84,187,,,456,675,,,89,1016,,,2410.3
85,187,,,456,676,,,89,1016,,,2410.4
84,187,,,456,676,,,89,1016,,,2410.5
85,188,,,455,675,,,89,1016,,,2410.6
85,187,,,455,675,,,89,1016,,,2410.7
84,187,,,456,676,,,90,1017,,,2410.8
85,187,,,456,676,,,89,1017,,,2410.9
85,187,,,455,676,,,89,1016,,,2411
85,188,,,455,676,,,90,1016,,,2411.1
84,187,,,455,675,,,89,1016,,,2411.2
85,187,,,455,676,,,90,1016,,,2411.3
84,187,,,456,676,,,89,1016,,,2411.4
85,187,,,455,675,,,89,1016,,,2411.5
85,187,,,455,675,,,89,1016,,,2411.6
85,187,,,455,676,,,89,1016,,,2411.7
85,187,,,455,675,,,89,1016,,,2411.8
85,188,,,455,676,,,89,1016,,,2411.9
85,187,,,456,676,,,89,1017,,,2412
85,187,,,456,676,,,89,1017,,,2412.1
85,187,,,456,676,,,89,1016,,,2412.2
85,187,,,455,676,,,89,1015,,,2412.3
85,187,,,455,676,,,88,1016,,,2412.4
85,187,,,456,676,,,89,1016,,,2412.5
84,187,,,456,676,,,89,1016,,,2412.6
85,188,,,456,676,,,89,1016,,,2412.7
84,187,,,455,676,,,89,1015,,,2412.8
85,187,,,455,676,,,89,1016,,,2412.9
85,187,,,456,676,,,89,1016,,,2413
84,187,,,455,676,,,89,1015,,,2413.1
85,187,,,455,676,,,89,1016,,,2413.2
85,187,,,456,676,,,89,1015,,,2413.3
85,187,,,456,676,,,90,1016,,,2413.4
84,188,,,456,676,,,89,1016,,,2413.5
84,187,,,455,676,,,89,1016,,,2413.6
85,188,,,455,676,,,89,1016,,,2413.7
84,187,,,456,676,,,89,1015,,,2413.8
84,187,,,455,676,,,89,1015,,,2413.9
84,188,,,455,675,,,89,1015,,,2414
85,187,,,456,676,,,89,1015,,,2414.1
85,187,,,456,676,,,90,1016,,,2414.2
85,187,,,456,676,,,89,1015,,,2414.3
85,187,,,455,676,,,89,1015,,,2414.4
85,187,,,455,676,,,89,1015,,,2414.5
85,187,,,456,676,,,89,1016,,,2414.6
84,187,,,456,676,,,89,1015,,,2414.7
84,187,,,456,676,,,89,1015,,,2414.8
85,187,,,456,676,,,89,1015,,,2414.9
84,187,,,455,676,,,89,1015,,,2415
85,187,,,455,676,,,89,1015,,,2415.1
84,188,,,456,676,,,89,1015,,,2415.2
85,187,,,455,677,,,89,1015,,,2415.3
84,187,,,456,676,,,89,1015,,,2415.4
85,187,,,456,676,,,89,1015,,,2415.5
84,188,,,455,676,,,90,1015,,,2415.6
85,187,,,456,676,,,89,1015,,,2415.7
84,187,,,456,676,,,89,1015,,,2415.8
85,187,,,456,676,,,89,1015,,,2415.9
84,187,,,455,676,,,89,1014,,,2416
84,187,,,455,676,,,89,1015,,,2416.1
85,187,,,455,676,,,90,1015,,,2416.2
84,187,,,456,676,,,90,1015,,,2416.3
84,187,,,456,676,,,89,1015,,,2416.4
85,187,,,456,676,,,89,1015,,,2416.5
85,187,,,455,677,,,89,1015,,,2416.6
84,187,,,456,676,,,89,1015,,,2416.7
85,187,,,456,676,,,89,1016,,,2416.8
85,187,,,455,676,,,90,1015,,,2416.9
84,187,,,456,676,,,89,1015,,,2417
85,186,,,456,676,,,89,1016,,,2417.1
85,187,,,455,677,,,89,1015,,,2417.2
85,187,,,455,676,,,89,1015,,,2417.3
85,187,,,456,676,,,89,1015,,,2417.4
85,187,,,456,676,,,89,1015,,,2417.5
84,187,,,456,676,,,89,1015,,,2417.6
84,187,,,456,676,,,89,1015,,,2417.7
85,187,,,456,676,,,89,1015,,,2417.8
84,187,,,455,676,,,89,1015,,,2417.9
84,187,,,455,676,,,89,1015,,,2418
85,187,,,455,676,,,89,1015,,,2418.1
84,187,,,456,676,,,90,1015,,,2418.2
84,186,,,456,676,,,89,1015,,,2418.3
85,186,,,456,676,,,90,1015,,,2418.4
84,187,,,456,676,,,88,1015,,,2418.5
85,187,,,456,677,,,90,1015,,,2418.6
85,187,,,456,676,,,89,1015,,,2418.7
85,187,,,456,676,,,89,1015,,,2418.8
85,187,,,455,676,,,89,1014,,,2418.9
84,188,,,455,676,,,89,1014,,,2419
85,187,,,456,676,,,89,1015,,,2419.1
84,187,,,456,677,,,89,1015,,,2419.2
84,187,,,455,677,,,89,1015,,,2419.3
84,186,,,455,676,,,89,1015,,,2419.4
85,187,,,455,676,,,89,1015,,,2419.5
85,187,,,455,677,,,89,1015,,,2419.6
84,187,,,456,677,,,89,1015,,,2419.7
84,187,,,455,676,,,89,1016,,,2419.8
85,187,,,455,676,,,89,1015,,,2419.9
85,187,,,456,677,,,89,1015,,,2420
85,187,,,456,677,,,89,1015,,,2420.1
85,186,,,456,677,,,89,1015,,,2420.2
84,187,,,455,676,,,89,1015,,,2420.3
85,187,,,456,677,,,89,1016,,,2420.4
84,186,,,455,676,,,89,1015,,,2420.5
85,187,,,455,676,,,89,1015,,,2420.6
85,186,,,456,677,,,89,1015,,,2420.7
85,187,,,456,676,,,89,1015,,,2420.8
85,187,,,455,677,,,89,1015,,,2420.9
84,187,,,455,677,,,89,1015,,,2421
84,186,,,456,677,,,89,1016,,,2421.1
84,187,,,456,677,,,89,1015,,,2421.2
85,187,,,456,677,,,89,1015,,,2421.3
85,188,,,455,677,,,89,1015,,,2421.4
85,187,,,455,677,,,90,1015,,,2421.5
85,187,,,455,676,,,89,1015,,,2421.6
84,186,,,455,677,,,90,1015,,,2421.7
85,187,,,455,677,,,89,1015,,,2421.8
84,187,,,456,676,,,90,1015,,,2421.9
85,187,,,456,676,,,89,1015,,,2422
85,187,,,455,677,,,90,1015,,,2422.1
85,186,,,456,677,,,89,1015,,,2422.2
84,186,,,456,677,,,89,1015,,,2422.3
85,187,,,456,677,,,90,1014,,,2422.4
85,187,,,456,676,,,90,1015,,,2422.5
84,187,,,456,676,,,89,1014,,,2422.6
85,187,,,456,677,,,89,1015,,,2422.7
85,187,,,455,676,,,89,1014,,,2422.8
84,187,,,455,676,,,89,1015,,,2422.9
85,188,,,456,677,,,89,1015,,,2423
84,187,,,455,676,,,89,1015,,,2423.1
85,187,,,456,676,,,89,1015,,,2423.2
85,186,,,456,677,,,89,1015,,,2423.3
85,187,,,456,676,,,90,1015,,,2423.4
84,187,,,456,676,,,89,1015,,,2423.5
84,187,,,455,676,,,89,1015,,,2423.6
84,188,,,455,676,,,89,1016,,,2423.7
85,187,,,455,676,,,89,1015,,,2423.8
84,186,,,455,677,,,89,1015,,,2423.9
85,187,,,456,676,,,89,1015,,,2424
84,187,,,456,676,,,89,1015,,,2424.1
84,187,,,455,676,,,89,1015,,,2424.2
84,186,,,456,676,,,89,1015,,,2424.3
85,186,,,456,677,,,89,1015,,,2424.4
85,187,,,456,676,,,89,1015,,,2424.5
84,187,,,456,676,,,89,1015,,,2424.6
85,187,,,455,677,,,90,1015,,,2424.7
84,187,,,455,676,,,88,1015,,,2424.8
84,187,,,456,677,,,89,1015,,,2424.9
84,187,,,456,676,,,89,1015,,,2425
84,187,,,456,676,,,89,1014,,,2425.1
84,187,,,455,676,,,89,1015,,,2425.2
84,187,,,455,676,,,90,1015,,,2425.3
85,187,,,456,676,,,89,1015,,,2425.4
85,187,,,455,676,,,89,1015,,,2425.5
85,187,,,455,677,,,89,1015,,,2425.6
84,186,,,455,676,,,89,1015,,,2425.7
84,187,,,456,676,,,89,1015,,,2425.8
85,187,,,456,677,,,89,1015,,,2425.9
85,187,,,456,676,,,90,1015,,,2426
85,187,,,455,676,,,89,1015,,,2426.1
84,187,,,456,677,,,89,1015,,,2426.2
84,187,,,455,676,,,89,1015,,,2426.3
85,187,,,455,676,,,90,1015,,,2426.4
84,186,,,455,676,,,89,1015,,,2426.5
84,187,,,455,676,,,90,1015,,,2426.6
85,187,,,456,676,,,89,1015,,,2426.7
85,187,,,456,676,,,89,1015,,,2426.8
85,187,,,455,676,,,89,1015,,,2426.9
85,187,,,456,676,,,89,1015,,,2427
84,187,,,455,676,,,88,1015,,,2427.1
84,187,,,455,676,,,89,1015,,,2427.2
85,187,,,456,677,,,89,1015,,,2427.3
84,187,,,455,676,,,89,1015,,,2427.4
84,187,,,456,677,,,89,1015,,,2427.5
85,187,,,455,676,,,88,1015,,,2427.6
84,187,,,456,676,,,89,1015,,,2427.7
85,186,,,456,677,,,89,1015,,,2427.8
84,187,,,455,676,,,89,1015,,,2427.9
85,187,,,455,676,,,89,1015,,,2428
84,187,,,455,676,,,89,1014,,,2428.1
84,187,,,455,676,,,90,1015,,,2428.2
84,187,,,455,676,,,89,1015,,,2428.3
84,186,,,455,676,,,90,1015,,,2428.4
85,187,,,455,676,,,89,1015,,,2428.5
85,186,,,456,676,,,89,1015,,,2428.6
85,186,,,455,676,,,89,1015,,,2428.7
85,187,,,456,676,,,89,1015,,,2428.8
84,186,,,456,676,,,89,1015,,,2428.9
84,187,,,455,676,,,89,1015,,,2429
84,187,,,455,676,,,89,1015,,,2429.1
84,187,,,455,676,,,89,1015,,,2429.2
84,187,,,456,676,,,90,1015,,,2429.3
85,186,,,455,676,,,89,1015,,,2429.4
84,186,,,455,676,,,89,1016,,,2429.5
85,187,,,456,676,,,89,1015,,,2429.6
84,187,,,456,676,,,90,1015,,,2429.7
84,187,,,456,677,,,89,1015,,,2429.8
85,186,,,456,676,,,89,1015,,,2429.9
85,187,,,455,677,,,88,1015,,,2430
85,187,,,456,676,,,89,1015,,,2430.1
85,187,,,456,676,,,89,1015,,,2430.2
85,187,,,456,676,,,89,1015,,,2430.3
84,187,,,455,676,,,89,1015,,,2430.4
85,187,,,455,676,,,89,1015,,,2430.5
84,187,,,456,676,,,89,1014,,,2430.6
85,186,,,456,676,,,89,1015,,,2430.7
85,187,,,455,676,,,89,1015,,,2430.8
84,186,,,456,676,,,89,1015,,,2430.9
84,187,,,456,677,,,89,1015,,,2431
84,186,,,456,676,,,89,1014,,,2431.1
86,186,,,456,676,,,89,1014,,,2431.2
85,186,,,456,676,,,89,1015,,,2431.3
85,187,,,455,676,,,89,1015,,,2431.4
84,186,,,455,676,,,88,1015,,,2431.5
85,187,,,456,676,,,89,1015,,,2431.6
85,186,,,455,676,,,89,1015,,,2431.7
85,186,,,455,676,,,89,1015,,,2431.8
84,187,,,455,676,,,89,1015,,,2431.9
84,186,,,456,676,,,90,1015,,,2432
85,186,,,455,676,,,89,1015,,,2432.1
85,187,,,455,676,,,89,1015,,,2432.2
85,186,,,456,676,,,89,1015,,,2432.3
84,187,,,455,676,,,89,1014,,,2432.4
84,187,,,456,676,,,89,1014,,,2432.5
85,186,,,456,676,,,89,1015,,,2432.6
85,187,,,456,676,,,90,1016,,,2432.7
85,186,,,456,676,,,89,1015,,,2432.8
84,188,,,456,676,,,89,1015,,,2432.9
85,186,,,455,676,,,89,1015,,,2433
84,187,,,455,676,,,89,1015,,,2433.1
85,187,,,456,676,,,89,1014,,,2433.2
85,187,,,455,676,,,89,1015,,,2433.3
